id,name,startTime,endTime,category
187,Czech Soccer/Czech Republic Cup/Fixtures 05 September/Vlasim v Pribram,2014-09-05 15:00:00,2014-09-05 16:50:02,soccer
188,Czech Soccer/Czech Republic Cup/Fixtures 06 September/Bohemians 1905 v Ceske Budejovice,2014-09-06 15:00:00,2014-09-06 16:49:32,soccer
189,Czech Soccer/Czech Republic Cup/Fixtures 06 September/Bohemians Prague v Teplice,2014-09-06 08:15:00,2014-09-06 10:01:15,soccer
190,Czech Soccer/Czech Republic Cup/Fixtures 06 September/Dobrovice v FK Jablonec,2014-09-06 15:00:00,2014-09-06 17:22:10,soccer
191,Czech Soccer/Czech Republic Cup/Fixtures 06 September/Sigma Olomouc v Trinec,2014-09-06 15:00:00,2014-09-06 16:51:40,soccer
192,Czech Soccer/Czech Republic Cup/Fixtures 06 September/Zlin v Slovacko,2014-09-06 15:00:00,2014-09-06 16:50:28,soccer
193,Czech Soccer/Czech Republic Cup/Fixtures 07 September/Frydek Mistek v Banik Ostrava,2014-09-07 15:00:00,2014-09-07 16:42:40,soccer
194,Czech Soccer/Czech Republic Cup/Fixtures 07 September/Zivanice v Sparta Prague,2014-09-07 15:00:00,2014-09-07 17:00:37,soccer
195,Czech Soccer/Czech U19 League/Fixtures 06 September/Ceske Budejovice U19 v Bohemians 1905 U19,2014-09-06 09:00:00,2014-09-06 10:59:26,soccer
196,Czech Soccer/Czech U19 League/Fixtures 06 September/FC Banik Ostrava U19 v FC Vysocina Jihlava U19,2014-09-06 11:00:00,2014-09-06 12:54:21,soccer
197,Czech Soccer/Czech U19 League/Fixtures 06 September/FK Jablonec U19 v FK Teplice U19,2014-09-06 09:00:00,2014-09-06 10:57:44,soccer
198,Czech Soccer/Czech U19 League/Fixtures 06 September/Plzen U19 v FC Slovan Liberec U19,2014-09-06 09:00:00,2014-09-06 10:55:09,soccer
199,Czech Soccer/Czech U19 League/Fixtures 06 September/SFC Opava U19 v FC Zbrojovka Brno U19,2014-09-06 09:00:00,2014-09-06 10:51:10,soccer
200,Czech Soccer/Czech U19 League/Fixtures 06 September/SK Sigma Olomouc U19 v AC Sparta Praha U19,2014-09-06 11:00:00,2014-09-06 12:49:37,soccer
201,Czech Soccer/Czech U19 League/Fixtures 06 September/SK Slavia Praha U19 v FK Mlada Boleslav U19,2014-09-06 09:00:00,2014-09-06 10:53:28,soccer
202,Czech Soccer/Czech U21 League/Fixtures 01 September/AC Sparta Praha U21 v FK Fotbal Trinec U21,2014-09-01 12:15:00,2014-09-01 14:06:36,soccer
203,Czech Soccer/Czech U21 League/Fixtures 01 September/FC Banik Ostrava U21 v SK Slavia Praha U21,2014-09-01 11:00:00,2014-09-01 12:52:46,soccer
204,Czech Soccer/Czech U21 League/Fixtures 01 September/FC Vysocina Jihlava U21 v FC Viktoria Plzen U21,2014-09-01 14:00:00,2014-09-01 15:53:09,soccer
205,Czech Soccer/Czech U21 League/Fixtures 01 September/FC Zbrojovka Brno U21 v Ceske Budejovice U21,2014-09-01 13:00:00,2014-09-01 14:46:21,soccer
206,Czech Soccer/Czech U21 League/Fixtures 01 September/FK Dukla Praha U21 v FK Mlada Boleslav U21,2014-09-01 12:00:00,2014-09-01 13:52:16,soccer
207,Czech Soccer/Czech U21 League/Fixtures 01 September/FK Jablonec U21 v FC Hradec Kralove U21,2014-09-01 12:00:00,2014-09-01 13:52:26,soccer
208,Czech Soccer/Czech U21 League/Fixtures 01 September/FK Teplice U21 v Bohemians 1905 U21,2014-09-01 15:00:00,2014-09-01 16:52:23,soccer
209,Czech Soccer/Czech U21 League/Fixtures 01 September/FK Varnsdorf U21 v FC Slovan Liberec U21,2014-09-01 15:00:00,2014-09-01 16:47:25,soccer
210,Czech Soccer/Czech U21 League/Fixtures 07 September/FK Fotbal Trinec U21 v Bohemians 1905 U21,2014-09-07 11:30:00,2014-09-07 13:14:39,soccer
211,Czech Soccer/Gambrinus Liga/Fixtures 02 September/Teplice v Ceske Budejovice,2014-09-02 16:00:00,2014-09-02 19:53:31,soccer
212,Danish Soccer/Danish Division 1/Fixtures 04 September/Vejle v Vendsyssel FF,2014-09-04 17:00:00,2014-09-04 18:52:32,soccer
213,Danish Soccer/Danish Division 1/Fixtures 05 September/HB Koge v Bronshoj,2014-09-05 17:00:00,2014-09-05 18:55:56,soccer
214,Danish Soccer/Danish Division 1/Fixtures 05 September/Skive v AB,2014-09-05 17:00:00,2014-09-05 18:52:14,soccer
215,Danish Soccer/Danish Division 1/Fixtures 07 September / Viborg v Fredericia,2014-09-07 13:30:00,2014-09-07 15:25:19,soccer
216,Danish Soccer/Danish Reserve League/Fixtures 01 September/Lyngby (Res) v FC Copenhagen (Res),2014-09-01 11:00:00,2014-09-01 12:42:31,soccer
217,Danish Soccer/Danish Reserve League/Fixtures 01 September/Randers (Res) v Viborg (Res),2014-09-01 14:00:00,2014-09-01 15:51:20,soccer
218,Danish Soccer/Danish Reserve League/Fixtures 01 September/Vejle BK (Res) v Silkeborg (Res),2014-09-01 13:00:00,2014-09-01 14:45:33,soccer
219,Danish Soccer/Danish Reserve League/Fixtures 02 September/AGF (Res) v Hobro IK (Res),2014-09-02 12:00:00,2014-09-02 13:49:01,soccer
220,Danish Soccer/Danish Reserve League/Fixtures 02 September/FC Nordsj (Res) v FC Vestsjaelland (Res),2014-09-02 11:30:00,2014-09-02 13:21:12,soccer
221,Danish Soccer/Danish Reserve League/Fixtures 03 September/Odense (Res) v SonderjyskE (Res),2014-09-03 13:00:00,2014-09-03 14:44:18,soccer
222,Danish Soccer/Danish Superliga/Fixtures 01 September/Hobro v FC Vestsjaelland,2014-09-01 17:00:00,2014-09-01 18:52:40,soccer
223,Danish Soccer/Division 2 East/Fixtures 06 September/B 1908 v B93,2014-09-06 11:00:00,2014-09-06 12:53:02,soccer
224,Danish Soccer/Division 2 East/Fixtures 06 September/BSV v Frem,2014-09-06 13:00:00,2014-09-06 14:52:36,soccer
225,Danish Soccer/Division 2 East/Fixtures 06 September/HIK v Fremad Amager,2014-09-06 11:00:00,2014-09-06 12:50:23,soccer
226,Danish Soccer/Division 2 East/Fixtures 06 September/Herlev v Hvidovre,2014-09-06 11:00:00,2014-09-06 12:51:24,soccer
227,Danish Soccer/Division 2 East/Fixtures 07 September/Avarta v Avedore,2014-09-07 11:00:00,2014-09-07 12:51:35,soccer
228,Danish Soccer/Division 2 East/Fixtures 07 September/FC Helsingor v GVI,2014-09-07 11:00:00,2014-09-07 12:51:28,soccer
229,Danish Soccer/Division 2 East/Fixtures 07 September/Holbaek v Rishoj,2014-09-07 11:30:00,2014-09-07 13:18:27,soccer
230,Danish Soccer/Division 2 West/Fixtures 06 September/Brabrand v Kjellerup,2014-09-06 12:00:00,2014-09-06 13:48:16,soccer
231,Danish Soccer/Division 2 West/Fixtures 06 September/Naesby v Naestved,2014-09-06 13:00:00,2014-09-06 14:54:44,soccer
232,Danish Soccer/Division 2 West/Fixtures 06 September/Odder v FC Sydvest,2014-09-06 11:00:00,2014-09-06 12:50:08,soccer
233,Danish Soccer/Division 2 West/Fixtures 06 September/Skovbakken v Thisted,2014-09-06 11:00:00,2014-09-06 11:45:58,soccer
234,Danish Soccer/Division 2 West/Fixtures 07 September/FC Svendborg v Kolding IF,2014-09-07 11:00:00,2014-09-07 12:48:30,soccer
235,Danish Soccer/Division 2 West/Fixtures 07 September/Kolding Boldklub v Ringkobing,2014-09-07 11:00:00,2014-09-07 12:50:13,soccer
236,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Almere City (youth) v Jong NEC Oss,2014-09-01 16:30:00,2014-09-01 18:26:50,soccer
237,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/J Feyenoord Excel v Jong Dordrecht,2014-09-01 16:30:00,2014-09-01 18:01:55,soccer
238,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong AZ Alkmaar v Jong Heracles,2014-09-01 16:30:00,2014-09-01 18:20:23,soccer
239,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Fortuna Sittard v Go Ahead Eagles (Youth),2014-09-01 16:30:00,2014-09-01 18:04:52,soccer
240,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Graafschap v Jong Roda JC,2014-09-01 16:30:00,2014-09-01 18:24:54,soccer
241,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong PEC Zwolle v Jong Groningen,2014-09-01 16:30:00,2014-09-01 18:19:58,soccer
242,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Utrecht v Jong Vitesse AGOVV,2014-09-01 16:30:00,2014-09-01 18:20:28,soccer
243,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong VVV Helmond Sport v Jong NAC Breda,2014-09-01 16:30:00,2014-09-01 18:26:25,soccer
244,Dutch Soccer/Dutch Jong Eredivisie/Fixtures 01 September/Jong Volendam v Jong Willem II,2014-09-01 16:30:00,2014-09-01 18:22:06,soccer
245,Ecuadorian Soccer/Ecuadorian Primera A/Fixtures 06 September/Deportivo Cuenca v Univ Catolica (Ecu),2014-09-06 01:00:00,2014-09-06 02:54:14,soccer
246,English Soccer/Conference North/Fixtures 06 September/Barrow v Worcester,2014-09-06 14:00:00,2014-09-06 15:55:55,soccer
247,English Soccer/Conference North/Fixtures 06 September/Bradford PA v Boston Utd,2014-09-06 14:00:00,2014-09-06 15:27:44,soccer
248,English Soccer/Conference North/Fixtures 06 September/Colwyn Bay v Gainsborough,2014-09-06 14:00:00,2014-09-06 15:53:08,soccer
249,English Soccer/Conference North/Fixtures 06 September/Gloucester v Hyde,2014-09-06 14:00:00,2014-09-06 15:06:21,soccer
250,English Soccer/Conference North/Fixtures 06 September/Hednesford v Stockport,2014-09-06 14:00:00,2014-09-06 15:54:07,soccer
251,English Soccer/Conference North/Fixtures 06 September/North Ferriby Utd v Solihull Moors,2014-09-06 14:00:00,2014-09-06 15:25:02,soccer
252,English Soccer/Conference North/Fixtures 06 September/Tamworth v Chorley,2014-09-06 14:00:00,2014-09-06 16:03:55,soccer
253,English Soccer/Conference Premier/Fixtures 06 September/Altrincham v Dartford,2014-09-06 14:00:00,2014-09-06 15:53:13,soccer
254,English Soccer/Conference Premier/Fixtures 06 September/Chester v Macclesfield,2014-09-06 14:00:00,2014-09-06 15:53:50,soccer
255,English Soccer/Conference Premier/Fixtures 06 September/FC Halifax Town v Aldershot,2014-09-06 14:00:00,2014-09-06 15:55:37,soccer
256,English Soccer/Conference Premier/Fixtures 06 September/Forest Green v Wrexham,2014-09-06 14:00:00,2014-09-06 15:58:33,soccer
257,English Soccer/Conference Premier/Fixtures 06 September/Grimsby v Welling Utd,2014-09-06 14:00:00,2014-09-06 15:51:07,soccer
258,English Soccer/Conference Premier/Fixtures 06 September/Kidderminster v Gateshead,2014-09-06 14:00:00,2014-09-06 15:50:44,soccer
259,English Soccer/Conference Premier/Fixtures 06 September/Telford v Dover,2014-09-06 14:00:00,2014-09-06 15:56:11,soccer
260,English Soccer/Conference Premier/Fixtures 06 September/Torquay v Nuneaton,2014-09-06 14:00:00,2014-09-06 15:53:57,soccer
261,English Soccer/Conference Premier/Fixtures 06 September/Woking v Lincoln,2014-09-06 14:00:00,2014-09-06 15:52:05,soccer
262,English Soccer/Isthmian Premier/Fixtures 01 September/Kingstonian FC v Bury Town FC,2014-09-01 18:45:00,2014-09-01 20:53:14,soccer
263,English Soccer/Isthmian Premier/Fixtures 02 September/Enfield Town FC v Tonbridge Angels,2014-09-02 18:45:00,2014-09-02 19:56:29,soccer
264,English Soccer/Isthmian Premier/Fixtures 03 September/Lewes v Grays Athletic FC,2014-09-03 18:45:00,2014-09-03 19:36:07,soccer
265,English Soccer/Isthmian Premier/Fixtures 03 September/Peacehaven & Telscombe v Metropolitan Police FC,2014-09-03 18:45:00,2014-09-03 20:38:42,soccer
266,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/AFC Wimbledon v Southend,2014-09-02 18:45:00,2014-09-02 20:48:33,soccer
267,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Accrington S v Carlisle,2014-09-02 18:45:00,2014-09-02 20:38:35,soccer
268,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Barnsley v York City,2014-09-02 18:45:00,2014-09-02 20:39:59,soccer
269,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Cheltenham v Oxford Utd,2014-09-02 18:45:00,2014-09-02 20:40:05,soccer
270,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Crawley Town v Cambridge Utd,2014-09-02 18:45:00,2014-09-02 20:37:15,soccer
271,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Crewe v Rochdale,2014-09-02 18:30:00,2014-09-02 20:21:28,soccer
272,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Fleetwood Town v Morecambe,2014-09-02 18:45:00,2014-09-02 20:40:26,soccer
273,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Oldham v Bradford,2014-09-02 18:30:00,2014-09-02 20:22:50,soccer
274,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Peterborough v Leyton Orient,2014-09-02 18:45:00,2014-09-02 20:45:34,soccer
275,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Preston v Shrewsbury,2014-09-02 18:45:00,2014-09-02 20:41:35,soccer
276,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Scunthorpe v Chesterfield,2014-09-02 18:45:00,2014-09-02 20:41:59,soccer
277,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Stevenage v Gillingham,2014-09-02 18:45:00,2014-09-02 20:39:02,soccer
278,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Wycombe v Coventry,2014-09-02 18:45:00,2014-09-02 20:40:23,soccer
279,English Soccer/Johnstones Paint Trophy/Fixtures 02 September/Yeovil v Portsmouth,2014-09-02 18:45:00,2014-09-02 20:40:59,soccer
280,English Soccer/League One/Fixtures 05 September/Coventry v Gillingham,2014-09-05 19:00:00,2014-09-05 20:55:29,soccer
281,English Soccer/League One/Fixtures 06 September/Bradford v Yeovil,2014-09-06 14:00:00,2014-09-06 15:53:25,soccer
282,English Soccer/League One/Fixtures 06 September/Bristol City v Scunthorpe,2014-09-06 14:00:00,2014-09-06 15:56:51,soccer
283,English Soccer/League One/Fixtures 06 September/Crawley Town v Rochdale,2014-09-06 14:00:00,2014-09-06 15:53:34,soccer
284,English Soccer/League One/Fixtures 06 September/Oldham v Fleetwood Town,2014-09-06 14:00:00,2014-09-06 15:53:09,soccer
285,English Soccer/League One/Fixtures 06 September/Peterborough v Port Vale,2014-09-06 14:00:00,2014-09-06 15:54:57,soccer
286,English Soccer/League One/Fixtures 06 September/Walsall v Colchester,2014-09-06 14:00:00,2014-09-06 15:53:41,soccer
287,English Soccer/League Two/Fixtures 06 September/Accrington S v Tranmere,2014-09-06 14:00:00,2014-09-06 15:51:58,soccer
288,English Soccer/League Two/Fixtures 06 September/Carlisle v AFC Wimbledon,2014-09-06 14:00:00,2014-09-06 15:58:35,soccer
289,English Soccer/League Two/Fixtures 06 September/Dag and Red v Northampton,2014-09-06 14:00:00,2014-09-06 15:55:39,soccer
290,English Soccer/League Two/Fixtures 06 September/Exeter v Mansfield,2014-09-06 14:00:00,2014-09-06 15:57:12,soccer
291,English Soccer/League Two/Fixtures 06 September/Hartlepool v Shrewsbury,2014-09-06 14:00:00,2014-09-06 17:28:16,soccer
292,English Soccer/League Two/Fixtures 06 September/Luton v Plymouth,2014-09-06 11:15:00,2014-09-06 13:15:42,soccer
293,English Soccer/League Two/Fixtures 06 September/Morecambe v Cheltenham,2014-09-06 14:00:00,2014-09-06 15:54:40,soccer
294,English Soccer/League Two/Fixtures 06 September/Southend v Oxford Utd,2014-09-06 14:00:00,2014-09-06 15:59:38,soccer
295,English Soccer/League Two/Fixtures 06 September/Stevenage v York City,2014-09-06 14:00:00,2014-09-06 15:55:52,soccer
296,English Soccer/League Two/Fixtures 06 September/Wycombe v Bury,2014-09-06 14:00:00,2014-09-06 16:06:02,soccer
297,English Soccer/League Two/Fixtures 07 September/Burton v Portsmouth,2014-09-07 11:15:00,2014-09-07 13:08:25,soccer
298,English Soccer/Northern Premier/Fixtures 01 September/Curzon Ashton v Workington,2014-09-01 18:45:00,2014-09-01 20:38:14,soccer
299,English Soccer/Northern Premier/Fixtures 02 September/Barwell FC v Rushall Olympic FC,2014-09-02 18:45:00,2014-09-02 20:38:47,soccer
300,English Soccer/Northern Premier/Fixtures 02 September/Blyth Spartans v FC United of Manchester,2014-09-02 18:45:00,2014-09-02 20:37:43,soccer
301,English Soccer/Northern Premier/Fixtures 02 September/Frickley Athletic v Matlock Town,2014-09-02 18:45:00,2014-09-02 20:38:48,soccer
302,English Soccer/Northern Premier/Fixtures 02 September/Skelmersdale United FC v Ashton Utd,2014-09-02 18:45:00,2014-09-02 20:38:13,soccer
303,English Soccer/Northern Premier/Fixtures 02 September/Witton Albion v Halesowen Town FC,2014-09-02 18:45:00,2014-09-02 20:41:05,soccer
304,Estonian Soccer/Estonian Cup/Fixtures 02 September/Keila JK v Paide Linnameeskond,2014-09-02 16:00:00,2014-09-02 17:46:08,soccer
305,Estonian Soccer/Estonian Cup/Fixtures 02 September/Levadia Tallinn v Saue JK,2014-09-02 15:00:00,2014-09-02 16:45:17,soccer
306,Estonian Soccer/Estonian Cup/Fixtures 02 September/Tallinna FC Dnipro v Sillamae Kalev,2014-09-02 16:00:00,2014-09-02 17:40:03,soccer
307,Estonian Soccer/Estonian Cup/Fixtures 03 September/Maardu v Turi Ganvix,2014-09-03 15:30:00,2014-09-03 17:17:25,soccer
308,Estonian Soccer/Estonian Esiliiga/Fixtures 05 September/Vandra JK Vaprus v Levadia Tallinn II,2014-09-05 15:00:00,2014-09-05 16:49:22,soccer
309,Estonian Soccer/Estonian II Liga/Fixtures 01 September/Paide Linnameeskond II v JK Kaitseliit Kalev,2014-09-01 18:00:00,2014-09-01 19:54:32,soccer
310,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Denmark v Armenia,2014-09-07 16:00:00,2014-09-07 17:50:34,soccer
311,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Faroe Islands v Finland,2014-09-07 18:45:00,2014-09-07 20:41:17,soccer
312,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Georgia v Rep of Ireland,2014-09-07 16:00:00,2014-09-07 17:53:17,soccer
313,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Germany v Scotland,2014-09-07 18:45:00,2014-09-07 20:55:23,soccer
314,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Gibraltar v Poland,2014-09-07 18:45:00,2014-09-07 20:56:46,soccer
315,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Greece v Romania,2014-09-07 18:45:00,2014-09-07 20:39:41,soccer
316,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Hungary v Northern Ireland,2014-09-07 16:00:00,2014-09-07 17:51:55,soccer
317,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September / Portugal v Albania,2014-09-07 18:45:00,2014-09-07 20:41:10,soccer
318,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Denmark v Armenia,2014-09-07 16:00:00,2014-09-07 17:50:32,soccer
319,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Georgia v Rep of Ireland,2014-09-07 16:00:00,2014-09-07 17:53:19,soccer
320,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Germany v Scotland,2014-09-07 18:45:00,2014-09-07 20:38:19,soccer
321,Euro 2016/Euro 2016 Qualifiers/Fixtures 07 September/Portugal v Albania,2014-09-07 18:45:00,2014-09-07 20:46:22,soccer
322,FIBA Basketball World Cup 2014,2014-08-30 10:00:00,2014-09-09 20:53:09,basket
323,FIBA Basketball World Cup 2014/Fixtures 01 September/Argentina v Philippines,2014-09-01 15:30:00,2014-09-01 17:13:22,basket
324,FIBA Basketball World Cup 2014/Fixtures 01 September/Brazil v Spain,2014-09-01 20:00:00,2014-09-02 07:36:27,basket
325,FIBA Basketball World Cup 2014/Fixtures 01 September/Croatia v Senegal,2014-09-01 10:30:00,2014-09-01 12:33:46,basket
326,FIBA Basketball World Cup 2014/Fixtures 01 September/France v Egypt,2014-09-01 16:00:00,2014-09-01 17:46:47,basket
327,FIBA Basketball World Cup 2014/Fixtures 01 September/Iran v Serbia,2014-09-01 13:30:00,2014-09-01 15:26:19,basket
328,FIBA Basketball World Cup 2014/Fixtures 01 September/Puerto Rico v Greece,2014-09-01 18:00:00,2014-09-01 20:14:07,basket
329,FIBA Basketball World Cup 2014/Fixtures 02 September/Angola v Mexico,2014-09-02 11:30:00,2014-09-02 13:17:30,basket
330,FIBA Basketball World Cup 2014/Fixtures 02 September/Australia v Lithuania,2014-09-02 15:30:00,2014-09-02 17:19:07,basket
331,FIBA Basketball World Cup 2014/Fixtures 02 September/Finland v Dominican Republic,2014-09-02 19:30:00,2014-09-03 08:51:37,basket
332,FIBA Basketball World Cup 2014/Fixtures 02 September/South Korea v Slovenia,2014-09-02 18:00:00,2014-09-02 19:49:32,basket
333,FIBA Basketball World Cup 2014/Fixtures 02 September/USA v New Zealand,2014-09-02 15:30:00,2014-09-02 17:16:48,basket
334,FIBA Basketball World Cup 2014/Fixtures 02 September/Ukraine v Turkey,2014-09-02 13:00:00,2014-09-02 14:40:30,basket
335,FIBA Basketball World Cup 2014/Fixtures 03 September/Dominican Republic v USA,2014-09-03 19:30:00,2014-09-03 21:12:27,basket
336,FIBA Basketball World Cup 2014/Fixtures 03 September/Egypt v Iran,2014-09-03 13:30:00,2014-09-03 16:28:47,basket
337,FIBA Basketball World Cup 2014/Fixtures 03 September/Greece v Croatia,2014-09-03 18:00:00,2014-09-03 19:45:31,basket
338,FIBA Basketball World Cup 2014/Fixtures 03 September/Lithuania v South Korea,2014-09-03 18:00:00,2014-09-03 19:41:40,basket
339,FIBA Basketball World Cup 2014/Fixtures 03 September/Mexico v Australia,2014-09-03 11:30:00,2014-09-03 14:19:38,basket
340,FIBA Basketball World Cup 2014/Fixtures 03 September/New Zealand v Ukraine,2014-09-03 13:00:00,2014-09-03 14:50:40,basket
341,FIBA Basketball World Cup 2014/Fixtures 03 September/Philippines v Puerto Rico,2014-09-03 11:30:00,2014-09-03 14:21:40,basket
342,FIBA Basketball World Cup 2014/Fixtures 03 September/Senegal v Argentina,2014-09-03 15:30:00,2014-09-03 17:37:41,basket
343,FIBA Basketball World Cup 2014/Fixtures 03 September/Serbia v Brazil,2014-09-03 16:00:00,2014-09-03 18:11:51,basket
344,FIBA Basketball World Cup 2014/Fixtures 03 September/Slovenia v Angola,2014-09-03 15:30:00,2014-09-03 17:38:42,basket
345,FIBA Basketball World Cup 2014/Fixtures 03 September/Spain v France,2014-09-03 20:00:00,2014-09-04 07:33:48,basket
346,FIBA Basketball World Cup 2014/Fixtures 03 September/Turkey v Finland,2014-09-03 15:30:00,2014-09-03 17:47:41,basket
347,FIBA Basketball World Cup 2014/Fixtures 04 September/Argentina v Greece,2014-09-04 20:00:00,2014-09-05 07:15:59,basket
348,FIBA Basketball World Cup 2014/Fixtures 04 September/Australia v Angola,2014-09-04 11:30:00,2014-09-04 13:50:48,basket
349,FIBA Basketball World Cup 2014/Fixtures 04 September/Brazil v Egypt,2014-09-04 13:30:00,2014-09-04 15:11:39,basket
350,FIBA Basketball World Cup 2014/Fixtures 04 September/Croatia v Puerto Rico,2014-09-04 16:00:00,2014-09-04 18:22:51,basket
351,FIBA Basketball World Cup 2014/Fixtures 04 September/Finland v New Zealand,2014-09-04 13:00:00,2014-09-04 15:12:52,basket
352,FIBA Basketball World Cup 2014/Fixtures 04 September/Iran v France,2014-09-04 16:00:00,2014-09-04 17:54:50,basket
353,FIBA Basketball World Cup 2014/Fixtures 04 September/Lithuania v Slovenia,2014-09-04 19:30:00,2014-09-05 07:17:00,basket
354,FIBA Basketball World Cup 2014/Fixtures 04 September/Senegal v Philippines,2014-09-04 12:00:00,2014-09-04 14:34:14,basket
355,FIBA Basketball World Cup 2014/Fixtures 04 September/Serbia v Spain,2014-09-04 20:00:00,2014-09-05 07:16:00,basket
356,FIBA Basketball World Cup 2014/Fixtures 04 September/South Korea v Mexico,2014-09-04 15:30:00,2014-09-04 17:11:50,basket
357,FIBA Basketball World Cup 2014/Fixtures 04 September/Turkey v Dominican Republic,2014-09-04 19:30:00,2014-09-05 07:16:59,basket
358,FIBA Basketball World Cup 2014/Fixtures 04 September/Ukraine v USA,2014-09-04 15:30:00,2014-09-04 17:19:55,basket
359,FIBA Basketball World Cup 2014/Fixtures 06 September/Dominican Republic v Slovenia,2014-09-06 18:00:00,2014-09-06 19:52:50,basket
360,FIBA Basketball World Cup 2014/Fixtures 06 September/France v Croatia,2014-09-06 16:00:00,2014-09-06 18:01:47,basket
361,FIBA Basketball World Cup 2014/Fixtures 06 September/Spain v Senegal,2014-09-06 20:00:00,2014-09-06 21:44:10,basket
362,FIBA Basketball World Cup 2014/Fixtures 06 September/USA v Mexico,2014-09-06 14:00:00,2014-09-06 15:32:36,basket
363,FIBA Basketball World Cup 2014/Fixtures 07 September/Brazil v Argentina,2014-09-07 20:00:00,2014-09-07 21:41:47,basket
364,FIBA Basketball World Cup 2014/Fixtures 07 September/New Zealand v Lithuania,2014-09-07 14:00:00,2014-09-07 16:06:03,basket
365,FIBA Basketball World Cup 2014/Fixtures 07 September/Serbia v Greece,2014-09-07 16:00:00,2014-09-07 17:45:49,basket
366,FIBA Basketball World Cup 2014/Fixtures 07 September/Turkey v Australia,2014-09-07 18:00:00,2014-09-07 20:29:36,basket
367,FIBA Basketball World Cup 2014/Fixtures 31 August/Turkey v USA,2014-08-31 19:30:00,2014-09-01 08:28:19,basket
368,Finnish Soccer/Finnish Kolmonen/Fixtures 02 September/FC Vantaa v HyPS Hyvinkaa,2014-09-02 15:45:00,2014-09-02 17:15:13,soccer
369,Finnish Soccer/Finnish Kolmonen/Fixtures 02 September/ORPa Oulu v Tervarit,2014-09-02 15:00:00,2014-09-02 16:49:00,soccer
370,Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/BET Jyvaskyla v FCV,2014-09-03 16:15:00,2014-09-03 18:06:41,soccer
371,Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/OPS Oulu II v FC Santa Claus,2014-09-03 15:00:00,2014-09-03 16:38:10,soccer
372,Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/TPV Tampere II v Tampereen Peli-Toverit,2014-09-03 15:15:00,2014-09-03 16:55:44,soccer
373,Finnish Soccer/Finnish Kolmonen/Fixtures 03 September/VPS Vaasa - Juniorit v FC Kiisto A-team,2014-09-03 15:00:00,2014-09-03 16:37:55,soccer
374,Finnish Soccer/Finnish Kolmonen/Fixtures 04 September/TPK v TuWe,2014-09-04 16:15:00,2014-09-04 18:05:24,soccer
375,Finnish Soccer/Finnish Kolmonen/Fixtures 05 September/JoPS v SC Riverball,2014-09-05 15:30:00,2014-09-05 17:20:16,soccer
376,Finnish Soccer/Finnish Kolmonen/Fixtures 05 September/ToTii FC Tigers v TKT Tampere,2014-09-05 15:15:00,2014-09-05 17:03:08,soccer
377,Finnish Soccer/Kakkonen East/Fixtures 06 September/FC Lahti Akatemia v FC Futura,2014-09-06 13:00:00,2014-09-06 14:51:50,soccer
378,Finnish Soccer/Kakkonen East/Fixtures 06 September/SC KuFu-98 v JaPS,2014-09-06 16:00:00,2014-09-06 17:51:50,soccer
379,Finnish Soccer/Kakkonen North/Fixtures 03 September/GBK v FC YPA,2014-09-03 15:30:00,2014-09-03 17:19:27,soccer
